"employee_id","has_relevant_field","highest_edu","last_edu_year","degreeNumber"
"t_8203",1,"master",2015,3
"t_8204",1,"master",2022,2
"t_8205",1,"master",2021,1
"t_8206",0,"master",2020,2
"t_8207",0,"master",2015,1
"t_8208",1,"phd",2021,4
"t_8209",1,"master",2022,2
"t_821",1,"master",2019,3
"t_8210",1,"master",2022,2
"t_8211",1,"phd",2019,4
"t_8212",1,"master",2020,2
"t_8213",1,"bachelor",2021,2
"t_8214",1,"master",2019,2
"t_8215",0,"bachelor",2022,2
"t_8216",0,"phd",2010,2
"t_8217",1,"master",2022,2
"t_8218",1,"phd",2015,4
"t_8219",0,"phd",2013,4
"t_822",0,"master",2017,2
"t_8220",1,"master",2020,2
"t_8221",0,"bachelor",2012,1
"t_8222",0,"master",2019,3
"t_8223",0,"phd",2021,3
"t_8224",1,"master",2021,2
"t_8225",0,"master",2012,2
"t_8226",1,"master",2022,2
"t_8227",0,"master",2021,2
"t_8228",1,"master",2010,3
"t_8229",1,"master",2017,2
"t_823",1,"phd",2019,4
"t_8230",1,"master",2021,3
"t_8231",0,"bachelor",2015,1
"t_8232",1,"phd",2022,4
"t_8233",0,"master",2019,2
"t_8234",0,"phd",2022,4
"t_8235",0,"phd",2021,2
"t_8236",0,"phd",2009,3
"t_8237",0,"phd",2021,3
"t_8238",0,"master",2016,2
"t_8239",1,"master",2015,2
"t_8240",1,"phd",2021,4
"t_8241",1,"bachelor",2018,1
"t_8242",1,"master",2022,2
"t_8243",1,"phd",2019,3
"t_8244",0,"master",2022,1
"t_8245",0,"master",2018,2
"t_8246",1,"master",2016,2
"t_8247",0,"master",2018,2
"t_8248",0,"master",2022,2
"t_8249",1,"master",2021,2
"t_825",1,"master",2018,3
"t_8250",0,"master",2015,2
"t_8251",1,"master",2021,2
"t_8252",0,"phd",2010,2
"t_8253",1,"master",2016,1
"t_8254",0,"master",2016,2
"t_8255",1,"phd",2015,4
"t_8256",0,"master",2010,3
"t_8257",1,"master",-1,2
"t_8258",1,"master",2019,2
"t_8259",1,"master",2021,2
"t_826",1,"master",2010,2
"t_8260",0,"bachelor",2018,1
"t_8261",1,"master",2022,1
"t_8262",1,"master",2013,1
"t_8263",1,"master",2020,2
"t_8264",0,"master",2020,1
"t_8265",0,"master",2021,2
"t_8266",0,"master",2017,3
"t_8268",1,"bachelor",2017,1
"t_8269",0,"master",2022,2
"t_827",1,"master",2017,2
"t_8270",1,"master",2019,3
"t_8271",0,"master",2009,2
"t_8272",1,"phd",2019,4
"t_8273",1,"phd",2022,3
"t_8274",1,"master",2021,2
"t_8275",1,"master",2018,1
"t_8276",1,"phd",2015,2
"t_8277",0,"phd",2020,4
"t_8278",1,"master",2017,2
"t_828",1,"master",-1,1
"t_8280",0,"master",2019,2
"t_8281",0,"bachelor",2017,1
"t_8282",1,"phd",2018,3
"t_8283",1,"master",2020,2
"t_8284",1,"phd",2017,5
"t_8285",0,"master",2016,2
"t_8286",0,"phd",2011,5
"t_8287",1,"master",2018,2
"t_8288",1,"master",2021,2
"t_8289",1,"master",2022,2
"t_829",1,"master",2022,2
"t_8290",0,"master",2022,3
"t_8291",1,"master",2018,3
"t_8292",1,"master",2021,3
"t_8293",0,"master",2019,3
"t_8294",1,"master",2022,2
"t_8295",1,"phd",2010,2
"t_8296",1,"master",2022,2
"t_8298",1,"master",2016,2
"t_8299",1,"phd",2015,2
"t_83",1,"master",2022,2
"t_830",1,"master",2020,2
"t_8300",1,"master",2022,2
"t_8301",1,"master",2022,2
"t_8302",0,"master",2020,2
"t_8303",1,"master",2021,2
"t_8304",1,"master",2022,2
"t_8305",1,"phd",2013,3
"t_8306",0,"bachelor",2022,1
"t_8307",1,"bachelor",2018,2
"t_8308",1,"master",2015,2
"t_8309",0,"bachelor",2019,1
"t_831",1,"phd",2017,3
"t_8310",0,"bachelor",2021,2
"t_8311",1,"phd",2017,3
"t_8313",1,"phd",2018,4
"t_8314",0,"phd",2015,1
"t_8315",1,"master",2021,2
"t_8316",1,"phd",2021,3
"t_8317",1,"master",2016,3
"t_8318",1,"bachelor",2019,1
"t_8319",0,"phd",2003,3
"t_832",0,"bachelor",2012,1
"t_8320",1,"phd",2022,2
"t_8321",0,"master",2021,2
"t_8322",1,"master",2011,3
"t_8323",1,"master",2015,2
"t_8324",1,"phd",1998,2
"t_8325",0,"phd",2016,4
"t_8326",1,"master",2019,2
"t_8327",0,"master",2020,2
"t_8328",0,"bachelor",2021,1
"t_8329",1,"master",2021,3
"t_833",0,"master",2017,2
"t_8330",1,"master",2015,3
"t_8331",1,"master",2017,2
"t_8332",0,"master",2020,2
"t_8333",0,"master",2019,2
"t_8334",0,"master",2019,2
"t_8335",1,"master",2016,3
"t_8336",0,"phd",2018,3
"t_8337",1,"phd",2020,3
"t_8339",0,"phd",2020,5
"t_834",1,"phd",2012,3
"t_8340",1,"master",2021,3
"t_8341",1,"master",2022,2
"t_8342",0,"master",2022,2
"t_8343",1,"master",2018,2
"t_8344",0,"master",2022,2
"t_8345",0,"master",2015,2
"t_8347",1,"master",2015,1
"t_8348",1,"phd",2021,3
"t_835",0,"bachelor",2018,3
"t_8350",0,"bachelor",2021,1
"t_8351",1,"master",2016,2
"t_8352",0,"master",2016,3
"t_8353",0,"phd",2020,3
"t_8354",0,"bachelor",2018,1
"t_8356",1,"master",2022,2
"t_8357",1,"master",2022,2
"t_8358",1,"bachelor",2016,1
"t_8359",0,"phd",2021,3
"t_836",1,"master",2022,3
"t_8360",0,"master",2019,1
"t_8361",1,"master",2021,2
"t_8362",0,"master",2021,2
"t_8363",1,"master",2016,2
"t_8364",1,"master",2019,1
"t_8365",1,"bachelor",2016,1
"t_8366",0,"master",-1,1
"t_8367",1,"master",2016,2
"t_8368",1,"master",2011,3
"t_8369",1,"bachelor",2022,1
"t_837",0,"master",2018,1
"t_8370",1,"master",2020,2
"t_8371",1,"phd",2018,2
"t_8372",0,"phd",2015,2
"t_8373",1,"master",2022,2
"t_8374",0,"bachelor",2016,1
"t_8375",1,"master",2022,3
"t_8376",1,"master",2019,2
"t_8377",1,"master",2019,2
"t_8378",0,"bachelor",2022,1
"t_8379",1,"master",-1,2
"t_8380",1,"master",2015,2
"t_8381",1,"bachelor",-1,1
"t_8382",1,"phd",2018,4
"t_8383",0,"master",2019,2
"t_8384",1,"master",2021,2
"t_8385",0,"phd",2022,3
"t_8387",0,"phd",2018,1
"t_8388",1,"phd",2014,2
"t_8389",1,"master",2020,2
"t_839",0,"master",2016,3
"t_8390",1,"master",-1,3
"t_8391",1,"phd",2015,4
"t_8392",1,"master",2019,3
"t_8393",1,"master",2017,2
"t_8394",1,"phd",2014,2
"t_8395",1,"master",2020,2
"t_8396",0,"master",2022,2
"t_8397",1,"phd",2019,3
"t_8398",0,"phd",2021,3
"t_8399",1,"bachelor",2018,1
"t_84",1,"master",2020,3
"t_840",1,"master",2020,3
"t_8400",1,"master",2019,2
"t_8401",1,"master",2016,2
"t_8402",1,"bachelor",2020,1
"t_8403",1,"phd",2015,4
"t_8404",1,"master",2021,2
"t_8405",1,"master",2018,2
"t_8406",0,"phd",2015,2
"t_8407",0,"master",2021,2
"t_8408",1,"master",2022,3
"t_8409",1,"master",2022,1
"t_841",1,"master",2018,3
"t_8410",1,"bachelor",2018,1
"t_8411",1,"master",2022,3
"t_8412",1,"master",2022,2
"t_8413",0,"phd",2020,3
"t_8414",0,"phd",2017,2
"t_8415",0,"master",2021,1
"t_8416",1,"master",2014,1
"t_8417",1,"master",2022,2
"t_8418",0,"phd",2011,1
"t_8419",1,"bachelor",2022,2
"t_842",0,"master",2021,1
"t_8422",0,"phd",2014,1
"t_8423",1,"master",2022,1
"t_8424",0,"master",2022,2
"t_8425",1,"master",2017,2
"t_8426",0,"master",2016,2
"t_8427",1,"master",2021,1
"t_8428",1,"master",2017,1
"t_8429",1,"master",2022,2
"t_843",0,"master",2018,1
"t_8430",1,"bachelor",2018,1
"t_8431",1,"master",-1,2
"t_8432",1,"master",2007,1
"t_8433",1,"master",2022,2
"t_8434",1,"master",2011,2
"t_8435",1,"master",2016,2
"t_8436",1,"master",2018,2
"t_8437",1,"phd",2012,3
"t_8438",0,"phd",2021,2
"t_8439",1,"bachelor",2020,1
"t_844",1,"master",2017,2
"t_8440",1,"master",2022,1
"t_8441",0,"bachelor",2019,2
"t_8442",0,"phd",2020,4
"t_8443",1,"master",2018,2
"t_8444",1,"master",2022,3
"t_8445",1,"bachelor",2020,1
"t_8446",0,"phd",2019,2
"t_8447",0,"master",2015,2
"t_8448",1,"bachelor",2020,1
"t_845",1,"master",2019,3
"t_8450",1,"phd",2014,3
"t_8451",1,"master",2020,3
"t_8452",0,"master",2022,2
"t_8453",1,"master",2019,3
"t_8454",1,"master",2021,2
"t_8455",0,"master",2022,2
"t_8456",1,"bachelor",2022,2
"t_8457",0,"phd",2011,2
"t_8458",0,"phd",2020,3
"t_8459",0,"master",2013,3
"t_846",0,"master",2021,1
"t_8460",1,"bachelor",2018,1
"t_8461",1,"bachelor",2019,1
"t_8462",0,"bachelor",2017,1
"t_8463",1,"phd",2016,5
"t_8464",1,"master",2021,2
"t_8465",0,"master",2019,2
"t_8466",0,"phd",1945,3
"t_8467",0,"phd",2019,4
"t_8468",1,"phd",2018,2
"t_8469",1,"master",2022,1
"t_847",0,"master",2013,2
"t_8470",1,"master",2016,2
"t_8471",1,"master",2021,3
"t_8472",1,"phd",2008,3
"t_8473",0,"master",2022,3
"t_8474",0,"phd",2016,4
"t_8475",1,"bachelor",2017,1
"t_8476",1,"master",2022,2
"t_8477",0,"master",2013,2
"t_8478",1,"master",2020,2
"t_8479",0,"master",2018,2
"t_848",0,"master",2019,1
"t_8480",0,"master",-1,1
"t_8481",1,"master",2019,2
"t_8482",1,"master",2016,2
"t_8483",1,"phd",2015,2
"t_8484",0,"phd",2006,1
"t_8486",1,"master",2018,2
"t_8487",0,"master",2015,2
"t_8488",1,"master",2017,2
"t_8489",1,"master",2021,2
"t_849",1,"master",2021,2
"t_8491",1,"phd",2012,1
"t_8492",1,"phd",2018,3
"t_8493",1,"phd",2019,4
"t_8494",0,"bachelor",2016,1
"t_8496",0,"master",2016,1
"t_8497",1,"master",2022,2
"t_8498",1,"master",2022,2
"t_8499",0,"phd",1989,2
"t_85",0,"master",2020,2
"t_850",1,"master",2021,3
"t_8500",1,"master",2022,2
"t_8501",1,"master",2020,2
"t_8502",1,"phd",2014,4
"t_8503",0,"phd",2015,3
"t_8504",1,"bachelor",2018,1
"t_8505",1,"master",2018,2
"t_8506",0,"master",2019,1
"t_8507",1,"phd",2019,3
"t_8508",1,"master",2022,3
"t_8509",0,"bachelor",2022,1
"t_851",0,"phd",2020,1
"t_8510",0,"bachelor",2019,2
"t_8511",0,"phd",2020,3
"t_8512",1,"master",2019,2
"t_8513",1,"bachelor",2019,1
"t_8514",0,"phd",2021,4
"t_8515",1,"master",2020,2
"t_8516",1,"bachelor",2018,1
"t_8517",1,"master",2020,3
"t_8518",0,"master",2020,2
"t_8519",1,"master",2021,2
"t_852",0,"phd",2012,1
"t_8520",1,"master",2018,3
"t_8521",1,"master",2022,2
"t_8522",1,"master",2022,1
"t_8523",1,"master",2021,2
"t_8524",0,"phd",2002,2
"t_8525",1,"bachelor",2020,1
"t_8526",0,"phd",2020,1
"t_8527",1,"phd",2020,3
"t_8528",1,"master",2021,2
"t_8529",1,"bachelor",2022,2
"t_853",1,"master",2020,2
"t_8530",0,"master",2021,3
"t_8531",0,"bachelor",2016,1
"t_8532",1,"master",2016,2
"t_8533",0,"phd",2021,2
"t_8534",1,"bachelor",2020,1
"t_8535",0,"bachelor",2020,1
"t_8536",1,"phd",2014,1
"t_8537",1,"master",2015,2
"t_8538",0,"bachelor",2016,1
"t_8539",1,"bachelor",2021,1
"t_854",0,"phd",2016,3
"t_8540",1,"phd",2013,4
"t_8541",1,"phd",2019,3
"t_8542",1,"master",2012,2
"t_8543",1,"master",2022,2
"t_8544",0,"master",2022,2
"t_8545",1,"master",2022,3
"t_8546",0,"phd",2020,3
"t_8547",1,"master",2022,2
"t_8548",0,"master",2022,2
"t_8549",1,"master",2019,1
"t_855",0,"master",2017,2
"t_8550",1,"master",2021,2
"t_8551",1,"master",2022,2
"t_8552",1,"master",2021,2
"t_8553",1,"master",2022,2
"t_8554",0,"phd",2022,1
"t_8555",0,"master",2012,1
"t_8556",1,"master",2015,2
"t_8557",1,"master",2020,2
"t_8558",1,"master",2022,2
"t_8559",1,"master",2020,2
"t_856",1,"bachelor",2021,2
"t_8560",1,"master",2022,2
"t_8561",1,"master",2018,2
"t_8562",0,"master",2017,2
"t_8563",1,"master",2020,2
"t_8564",1,"master",2022,1
"t_8566",1,"master",2019,2
"t_8567",1,"master",2019,3
"t_8568",1,"master",2014,2
"t_8569",1,"master",2018,1
"t_857",1,"master",2014,2
"t_8570",1,"bachelor",2020,1
"t_8571",1,"master",2018,1
"t_8572",0,"phd",2016,3
"t_8573",1,"master",2019,3
"t_8574",0,"phd",1945,3
"t_8575",0,"bachelor",2022,1
"t_8576",1,"master",2018,1
"t_8577",1,"phd",2022,1
"t_8578",1,"bachelor",2017,1
"t_8579",0,"bachelor",-1,3
"t_858",1,"master",2017,2
"t_8580",1,"master",2021,3
"t_8581",1,"phd",2022,3
"t_8582",0,"master",2021,3
"t_8583",1,"master",2021,2
"t_8584",1,"master",2017,2
"t_8585",0,"master",2017,2
"t_8586",0,"master",2016,2
"t_8587",1,"master",2018,3
"t_8588",1,"master",2015,2
"t_859",0,"master",2017,2
"t_8590",0,"bachelor",2020,2
"t_8591",1,"phd",2017,3
"t_8592",1,"master",-1,2
"t_8593",0,"master",2018,2
"t_8594",1,"master",2022,2
"t_8595",1,"master",2022,2
"t_8596",1,"master",2021,3
"t_8597",1,"master",2019,2
"t_8598",1,"bachelor",2018,1
"t_8599",0,"phd",2018,3
"t_86",1,"master",2022,3
"t_860",1,"bachelor",2018,1
"t_8600",1,"master",2012,1
"t_8601",1,"master",2018,2
"t_8602",1,"bachelor",2022,1
"t_8603",1,"master",2022,2
"t_8604",0,"master",2022,2
"t_8605",1,"master",2019,1
"t_8606",0,"master",2019,2
"t_8607",0,"master",2022,2
"t_8608",0,"master",-1,2
"t_8609",1,"phd",2014,4
"t_861",1,"master",-1,3
"t_8610",1,"master",2022,2
"t_8611",1,"master",2021,2
"t_8612",0,"phd",2019,3
"t_8613",0,"master",2020,2
"t_8614",1,"bachelor",2022,1
"t_8615",0,"master",-1,2
"t_8616",1,"phd",2021,3
"t_8617",1,"bachelor",2022,2
"t_8618",1,"master",2021,3
"t_8619",1,"bachelor",2020,1
"t_862",1,"master",2016,2
"t_8620",1,"master",2021,2
"t_8621",0,"master",2021,2
"t_8622",1,"phd",2018,2
"t_8623",1,"master",2016,1
"t_8624",1,"master",2020,3
"t_8625",1,"master",2019,2
"t_8626",1,"bachelor",2013,2
"t_8627",1,"master",2019,3
"t_8628",1,"master",2018,2
"t_863",0,"master",2014,2
"t_8630",0,"master",2020,1
"t_8631",0,"bachelor",2021,1
"t_8632",0,"bachelor",2018,2
"t_8633",0,"bachelor",2012,1
"t_8634",0,"master",2020,2
"t_8635",1,"master",2020,2
"t_8636",0,"phd",2021,3
"t_8637",0,"master",2019,2
"t_8638",1,"bachelor",2022,1
"t_8639",1,"master",2017,2
"t_864",0,"master",2013,3
"t_8640",1,"master",2015,2
"t_8641",1,"bachelor",2021,1
"t_8642",0,"master",2017,1
"t_8643",0,"master",2014,2
"t_8644",1,"bachelor",2022,1
"t_8645",1,"master",2016,2
"t_8646",1,"master",2013,3
"t_8647",1,"master",2014,2
"t_8648",0,"phd",2017,2
"t_8649",0,"master",2020,2
"t_865",1,"master",2022,1
"t_8650",0,"bachelor",2021,1
"t_8651",0,"master",2015,1
"t_8652",1,"master",-1,2
"t_8653",0,"master",2021,2
"t_8654",1,"bachelor",2007,1
"t_8655",1,"bachelor",-1,2
"t_8656",1,"master",2022,2
"t_8657",1,"phd",2017,1
"t_8658",0,"phd",2017,1
"t_8659",1,"master",2022,2
"t_866",0,"phd",1999,2
"t_8660",0,"phd",2017,2
"t_8661",1,"master",2019,2
"t_8662",1,"phd",2021,2
"t_8663",1,"master",2020,2
"t_8665",0,"phd",2021,3
"t_8666",0,"phd",1997,1
"t_8667",0,"master",2018,2
"t_8668",0,"master",2021,2
"t_8669",1,"master",2021,2
"t_867",1,"bachelor",2017,1
"t_8670",0,"bachelor",2018,2
"t_8671",1,"bachelor",2021,2
"t_8672",1,"phd",2014,4
"t_8673",1,"master",2016,2
"t_8674",1,"master",2021,2
"t_8675",0,"master",2017,2
"t_8676",1,"master",2022,2
"t_8677",0,"master",2017,2
"t_8678",1,"master",2022,2
"t_8679",0,"master",2020,2
"t_868",0,"phd",2018,2
"t_8680",0,"master",2018,2
"t_8681",1,"master",2022,2
"t_8682",1,"master",2021,3
"t_8683",1,"master",2017,2
"t_8684",0,"master",2020,2
"t_8685",1,"master",2019,2
"t_8686",1,"phd",2019,2
"t_8687",1,"master",2013,2
"t_8688",0,"master",2015,2
"t_8689",1,"master",2022,2
"t_869",1,"master",2022,3
"t_8690",0,"bachelor",2022,2
"t_8691",0,"master",2021,3
"t_8692",1,"master",2020,2
"t_8694",1,"master",2020,2
"t_8695",1,"master",2005,1
"t_8696",0,"master",2020,2
"t_8697",1,"master",2020,2
"t_8698",1,"bachelor",2022,2
"t_8699",1,"master",2022,2
"t_87",1,"phd",2015,3
"t_870",1,"master",2022,2
"t_8700",1,"bachelor",2020,1
"t_8701",1,"master",2022,2
"t_8702",1,"phd",2016,2
"t_8703",1,"phd",2020,2
"t_8704",1,"master",2019,2
"t_8705",0,"master",2018,2
"t_8706",0,"bachelor",2022,1
"t_8707",1,"phd",2019,3
"t_8708",0,"master",2021,2
"t_8709",0,"master",2021,3
"t_871",1,"master",2018,2
"t_8710",1,"master",2021,2
"t_8711",1,"master",2014,2
"t_8712",1,"master",2020,2
"t_8713",0,"master",-1,1
"t_8714",0,"master",2022,1
"t_8715",0,"bachelor",2022,1
"t_8716",1,"phd",2018,2
"t_8717",1,"master",2008,3
"t_8718",1,"phd",2021,2
"t_8719",1,"master",2014,2
"t_872",0,"master",1995,1
"t_8720",1,"master",2022,2
"t_8721",0,"phd",2017,1
"t_8722",1,"bachelor",2021,1
"t_8723",1,"phd",2022,4
"t_8724",0,"master",2019,1
"t_8725",0,"master",2018,3
"t_8726",0,"phd",2021,3
"t_8727",1,"master",2022,2
"t_8728",1,"master",2019,3
"t_873",1,"master",2021,3
"t_8730",1,"bachelor",-1,1
"t_8731",1,"bachelor",2017,1
"t_8732",1,"master",2016,2
"t_8733",0,"phd",2019,3
"t_8734",0,"bachelor",2020,1
"t_8735",0,"bachelor",2017,1
"t_8736",0,"master",2019,3
"t_8737",0,"master",2022,2
"t_8738",1,"master",2019,2
"t_8739",1,"master",2018,2
"t_874",1,"phd",2022,2
"t_8740",1,"master",2019,2
"t_8741",0,"bachelor",2022,1
"t_8742",0,"master",2017,2
"t_8743",1,"master",2022,2
"t_8744",1,"master",2017,2
"t_8745",1,"bachelor",2019,1
"t_8746",1,"bachelor",2021,2
"t_8747",1,"phd",2013,3
"t_8748",1,"phd",2004,1
"t_8749",0,"bachelor",2018,1
"t_875",1,"phd",2018,3
"t_8750",1,"master",2019,2
"t_8751",0,"master",2022,2
"t_8752",0,"master",-1,2
"t_8753",0,"master",1992,1
"t_8754",1,"master",2016,2
"t_8755",1,"bachelor",2017,1
"t_8756",1,"phd",2021,3
"t_8757",1,"master",2020,3
"t_8758",0,"bachelor",2014,1
"t_8759",0,"master",2022,2
"t_876",1,"bachelor",2022,1
"t_8760",1,"master",2021,3
"t_8761",0,"master",2015,2
"t_8762",1,"master",2022,3
"t_8763",0,"master",2022,2
"t_8764",1,"phd",2019,3
"t_8765",1,"phd",2000,2
"t_8766",1,"master",2016,3
"t_8767",1,"phd",2016,3
"t_8768",1,"master",2021,2
"t_8770",0,"master",2019,1
"t_8771",1,"master",-1,2
"t_8772",1,"master",2018,2
"t_8773",0,"master",2016,3
"t_8774",1,"phd",2021,4
"t_8775",1,"bachelor",2020,3
"t_8776",1,"master",2017,2
"t_8777",1,"master",2020,3
"t_8778",0,"phd",2020,4
"t_8779",0,"master",2020,2
"t_878",1,"bachelor",2006,1
"t_8780",1,"bachelor",2020,1
"t_8781",0,"bachelor",2018,1
"t_8782",0,"bachelor",2019,1
"t_8783",1,"phd",2022,3
"t_8784",1,"master",2020,2
"t_8785",0,"bachelor",2016,1
"t_8786",0,"master",2014,1
"t_8787",1,"master",2016,2
"t_8788",1,"master",2021,2
"t_8789",1,"master",2014,2
"t_879",1,"master",2018,2
"t_8790",1,"master",2019,3
"t_8791",0,"master",2021,2
"t_8792",1,"master",2022,2
"t_8793",1,"bachelor",2018,1
"t_8794",0,"master",2013,2
"t_8795",1,"master",2022,1
"t_8796",1,"bachelor",2022,2
"t_8797",0,"master",2020,2
"t_8798",0,"bachelor",2020,2
"t_88",0,"master",2017,2
"t_880",1,"master",2019,2
"t_8800",1,"phd",2020,2
"t_8801",0,"master",-1,1
"t_8802",1,"master",2022,1
"t_8803",0,"phd",2018,4
"t_8804",0,"master",2021,3
"t_8805",1,"bachelor",2018,2
"t_8806",1,"master",2021,2
"t_8807",1,"bachelor",2017,2
"t_8808",1,"bachelor",-1,1
"t_8809",1,"master",2016,2
"t_881",1,"bachelor",2007,1
"t_8810",1,"bachelor",2022,2
"t_8811",0,"master",2017,2
"t_8812",1,"master",2010,3
"t_8813",1,"master",2018,2
"t_8814",1,"master",2013,1
"t_8815",1,"master",2022,2
"t_8816",0,"phd",2020,3
"t_8817",0,"master",2017,2
"t_8818",1,"master",2022,3
"t_8819",1,"master",2021,2
"t_882",1,"master",1991,1
"t_8820",1,"master",-1,2
"t_8821",0,"bachelor",2021,2
"t_8822",1,"bachelor",2022,1
"t_8823",0,"master",2016,1
"t_8824",1,"master",2015,2
"t_8825",1,"master",-1,2
"t_8826",1,"master",2021,2
"t_8827",1,"master",2018,2
"t_8828",1,"phd",2022,3
"t_8829",0,"master",2022,3
"t_883",0,"phd",2011,4
"t_8830",1,"bachelor",2021,2
"t_8831",1,"bachelor",-1,1
"t_8832",1,"bachelor",2017,1
"t_8833",1,"bachelor",2015,1
"t_8834",0,"bachelor",2022,2
"t_8835",1,"phd",2016,2
"t_8836",1,"phd",2021,4
"t_8837",1,"master",2022,2
"t_8838",1,"phd",2022,3
"t_8839",1,"phd",2022,4
"t_884",0,"bachelor",2016,2
"t_8840",1,"phd",2022,3
"t_8841",1,"phd",2013,2
"t_8842",0,"bachelor",1999,1
"t_8843",0,"phd",2016,2
"t_8844",0,"master",2022,2
"t_8845",0,"bachelor",2018,1
"t_8846",0,"master",2015,1
"t_8847",1,"master",2016,2
"t_8848",1,"master",2022,1
"t_8849",1,"master",2017,2
"t_885",1,"master",2018,2
"t_8850",1,"master",2022,2
"t_8851",1,"master",2018,3
"t_8852",0,"phd",2013,3
"t_8853",1,"phd",2018,4
"t_8854",1,"master",2008,1
"t_8855",0,"bachelor",2017,1
"t_8856",1,"master",2020,1
"t_8857",1,"master",2015,2
"t_8858",1,"master",2016,2
"t_8859",1,"master",2015,3
"t_886",1,"phd",2015,3
"t_8860",0,"bachelor",2020,2
"t_8861",1,"bachelor",2017,1
"t_8863",1,"master",2020,2
"t_8864",0,"phd",2022,4
"t_8866",1,"master",2022,2
"t_8867",1,"phd",2020,3
"t_8868",1,"master",2021,2
"t_8869",1,"bachelor",2022,1
"t_887",0,"phd",2020,2
"t_8870",1,"phd",2019,2
"t_8871",1,"master",2017,2
"t_8874",1,"master",2022,2
"t_8876",1,"bachelor",2018,1
"t_8877",1,"phd",2020,4
"t_8878",1,"phd",2018,2
"t_8879",0,"master",2022,2
"t_888",0,"master",2020,3
"t_8880",1,"master",2021,2
"t_8881",1,"master",2021,2
"t_8882",1,"master",2016,3
"t_8883",0,"phd",2020,2
"t_8885",0,"phd",2018,3
"t_8886",0,"master",2019,1
"t_8887",0,"master",2018,2
"t_8889",1,"master",2022,1
"t_889",1,"master",2022,2
"t_8891",0,"master",2022,3
"t_8892",0,"master",2015,2
"t_8893",1,"master",2022,2
"t_8894",0,"master",2015,2
"t_8895",0,"phd",1995,1
"t_8896",0,"bachelor",2015,1
"t_8897",1,"master",2022,2
"t_8898",0,"master",2021,1
"t_8899",1,"master",2022,3
"t_89",1,"master",2020,2
"t_8900",1,"master",2021,2
"t_8901",0,"master",2019,2
"t_8902",1,"phd",2021,1
"t_8903",1,"master",2022,2
"t_8904",1,"master",2018,3
"t_8905",0,"bachelor",2008,1
"t_8906",1,"phd",2010,3
"t_8907",1,"master",2022,2
"t_8908",0,"bachelor",2021,2
"t_891",1,"master",2020,2
"t_8910",1,"master",2021,2
"t_8911",1,"master",2022,2
"t_8912",0,"master",2019,2
"t_8913",1,"bachelor",2017,2
"t_8914",1,"master",2014,2
"t_8915",0,"phd",2022,5
"t_8916",1,"master",2021,2
"t_8917",1,"master",2020,2
"t_8918",1,"master",2020,2
"t_8919",1,"master",2021,2
"t_892",0,"master",2018,3
"t_8920",1,"master",2019,2
"t_8921",1,"phd",2022,3
"t_8922",1,"master",2021,2
"t_8923",1,"master",2018,2
"t_8924",0,"phd",2018,3
"t_8925",1,"master",2021,2
"t_8926",1,"master",2019,3
"t_8927",0,"phd",2021,3
"t_8928",1,"master",2012,2
"t_8929",1,"master",2020,2
"t_893",0,"master",2022,2
"t_8930",0,"bachelor",2019,2
"t_8931",1,"master",2010,1
"t_8932",1,"bachelor",2020,3
"t_8933",1,"master",2021,2
"t_8934",1,"master",2019,2
"t_8935",0,"bachelor",2020,1
"t_8936",1,"master",2015,2
"t_8937",0,"bachelor",2021,1
"t_8938",1,"master",2022,2
"t_8939",1,"phd",2019,3
"t_8940",0,"master",2020,2
"t_8941",1,"master",2022,2
"t_8944",1,"master",2021,2
"t_8945",0,"phd",2021,4
"t_8946",1,"phd",2021,4
"t_8947",1,"master",2019,2
"t_8949",1,"master",2012,2
"t_895",0,"master",2022,3
"t_8950",1,"master",2021,2
"t_8951",1,"master",2015,3
"t_8952",1,"phd",2016,3
"t_8953",0,"master",2020,1
"t_8954",0,"bachelor",2022,1
"t_8955",1,"phd",2009,3
"t_8956",1,"master",2020,2
"t_8957",1,"master",-1,2
"t_8958",0,"master",2016,2
"t_8959",0,"master",2018,1
"t_896",1,"master",2019,2
"t_8960",1,"master",2017,2
"t_8962",1,"master",2013,1
"t_8963",1,"master",2019,2
"t_8964",1,"master",2013,2
"t_8965",1,"bachelor",2018,3
"t_8966",0,"phd",2010,2
"t_8967",1,"master",2020,2
"t_8968",1,"phd",2021,2
"t_8969",1,"master",2021,1
"t_897",1,"master",2020,2
"t_8970",1,"bachelor",2017,2
"t_8971",0,"master",2022,3
"t_8972",1,"phd",-1,3
"t_8973",1,"master",-1,1
"t_8974",1,"master",2018,2
"t_8975",1,"bachelor",2020,2
"t_8976",1,"bachelor",2014,1
"t_8977",0,"phd",2017,4
"t_8978",1,"phd",2022,4
"t_8979",1,"master",2022,2
"t_898",1,"master",2022,2
"t_8980",0,"bachelor",2020,1
"t_8982",1,"master",2018,2
"t_8983",1,"master",2016,1
"t_8984",1,"master",2021,1
"t_8985",1,"master",2018,2
"t_8987",1,"master",2017,3
"t_8988",0,"master",2021,3
"t_8989",1,"master",2016,2
"t_899",1,"master",2018,1
"t_8990",1,"master",2018,2
"t_8991",1,"master",2020,2
"t_8992",1,"phd",2022,3
"t_8993",1,"phd",2019,3
"t_8994",1,"master",2022,2
"t_8995",1,"master",2013,3
"t_8996",1,"master",2021,2
"t_8997",0,"phd",2011,3
"t_8998",1,"master",2021,3
"t_8999",1,"master",-1,1
"t_9",1,"master",2020,1
